;Url;Error
47;https://web.archive.org/web/20230120053259/https://www.sky.com/watch/channel/sky-cinema;list index out of range
48;https://web.archive.org/web/20230120053259/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
49;https://web.archive.org/web/20230120053259/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
50;https://web.archive.org/web/20230120053259/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
51;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
52;https://archive.org/details/radio;list index out of range
53;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
54;https://web.archive.org/web/20230120060452/http://news.sky.com/story/harry-meghan-becomes-netflixs-second-most-successful-documentary-series-ever-12790720;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120060452/http://news.sky.com/story/harry-meghan-becomes-netflixs-second-most-successful-documentary-series-ever-12790720 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120060452/http://news.sky.com/story/harry-meghan-becomes-netflixs-second-most-successful-documentary-series-ever-12790720
55;https://web.archive.org/web/20230120060452/https://www.skysports.com/share/12788112;list index out of range
56;https://web.archive.org/web/20230120060452/https://www.skysports.com/share/12789925;list index out of range
57;https://web.archive.org/web/20230120060452/https://www.skysports.com/share/12790490;list index out of range
58;https://web.archive.org/web/20230120060452/https://www.facebook.com/skynews;list index out of range
59;https://web.archive.org/web/20230120060452/https://twitter.com/SkyNews;list index out of range
60;https://web.archive.org/web/20230120060452/https://www.youtube.com/user/skynews;list index out of range
61;https://web.archive.org/web/20230120060452/https://www.instagram.com/skynews/;list index out of range
62;https://web.archive.org/web/20230120060452/https://www.sky.com/watch/channel/sky-one;list index out of range
63;https://web.archive.org/web/20230120060452/https://www.sky.com/watch/channel/sky-witness;list index out of range
64;https://web.archive.org/web/20230120060452/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
65;https://web.archive.org/web/20230120060452/https://www.sky.com/watch/channel/sky-arts;list index out of range
66;https://web.archive.org/web/20230120060452/https://www.sky.com/watch/channel/sky-cinema;list index out of range
67;https://web.archive.org/web/20230120060452/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
68;https://web.archive.org/web/20230120060452/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
69;https://web.archive.org/web/20230120060452/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
70;https://web.archive.org/web/20230120083210/https://www.skysports.com/share/12790696;list index out of range
71;https://web.archive.org/web/20230120083210/https://www.skysports.com/share/12790526;list index out of range
72;https://web.archive.org/web/20230120083210/https://www.skysports.com/share/12790589;list index out of range
73;https://web.archive.org/web/20230120083210/https://www.facebook.com/skynews;list index out of range
74;https://web.archive.org/web/20230120083210/https://twitter.com/SkyNews;list index out of range
75;https://web.archive.org/web/20230120083210/https://www.youtube.com/user/skynews;list index out of range
76;https://web.archive.org/web/20230120083210/https://www.instagram.com/skynews/;list index out of range
77;https://web.archive.org/web/20230120083210/https://www.sky.com/watch/channel/sky-one;list index out of range
78;https://web.archive.org/web/20230120083210/https://www.sky.com/watch/channel/sky-witness;list index out of range
79;https://web.archive.org/web/20230120083210/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
80;https://web.archive.org/web/20230120083210/https://www.sky.com/watch/channel/sky-arts;list index out of range
81;https://web.archive.org/web/20230120083210/https://www.sky.com/watch/channel/sky-cinema;list index out of range
82;https://web.archive.org/web/20230120083210/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
83;https://web.archive.org/web/20230120083210/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
84;https://web.archive.org/web/20230120083210/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
85;https://web.archive.org/web/20230120090207/http://news.sky.com/story/jacinda-ardern-speaks-of-her-relief-after-announcing-she-would-step-down-as-new-zealand-pm-12790742;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120090207/http://news.sky.com/story/jacinda-ardern-speaks-of-her-relief-after-announcing-she-would-step-down-as-new-zealand-pm-12790742 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120090207/http://news.sky.com/story/jacinda-ardern-speaks-of-her-relief-after-announcing-she-would-step-down-as-new-zealand-pm-12790742
86;https://web.archive.org/web/20230120090207/http://news.sky.com/video/elle-edwards-dad-says-christmas-will-never-be-the-same-as-he-vows-to-set-up-anti-gun-foundation-in-her-name-12790810;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120090207/http://news.sky.com/video/elle-edwards-dad-says-christmas-will-never-be-the-same-as-he-vows-to-set-up-anti-gun-foundation-in-her-name-12790810 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120090207/http://news.sky.com/video/elle-edwards-dad-says-christmas-will-never-be-the-same-as-he-vows-to-set-up-anti-gun-foundation-in-her-name-12790810
87;https://web.archive.org/web/20230120090207/https://www.skysports.com/share/12790696;list index out of range
88;https://web.archive.org/web/20230120090207/https://www.skysports.com/share/12790526;list index out of range
89;https://web.archive.org/web/20230120090207/https://www.skysports.com/share/12790589;list index out of range
90;https://web.archive.org/web/20230120090207/http://news.sky.com/story/politics-latest-teachers-unions-and-government-meeting-as-thousands-set-to-walk-out-on-strike-next-month-12593360;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120090207/http://news.sky.com/story/politics-latest-teachers-unions-and-government-meeting-as-thousands-set-to-walk-out-on-strike-next-month-12593360 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120090207/http://news.sky.com/story/politics-latest-teachers-unions-and-government-meeting-as-thousands-set-to-walk-out-on-strike-next-month-12593360
91;https://web.archive.org/web/20230120090207/https://www.facebook.com/skynews;list index out of range
92;https://web.archive.org/web/20230120090207/https://twitter.com/SkyNews;list index out of range
93;https://web.archive.org/web/20230120090207/https://www.youtube.com/user/skynews;list index out of range
94;https://web.archive.org/web/20230120090207/https://www.instagram.com/skynews/;list index out of range
95;https://web.archive.org/web/20230120090207/https://www.sky.com/watch/channel/sky-one;list index out of range
96;https://web.archive.org/web/20230120090207/https://www.sky.com/watch/channel/sky-witness;list index out of range
97;https://web.archive.org/web/20230120090207/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
98;https://web.archive.org/web/20230120090207/https://www.sky.com/watch/channel/sky-arts;list index out of range
99;https://web.archive.org/web/20230120090207/https://www.sky.com/watch/channel/sky-cinema;list index out of range
100;https://web.archive.org/web/20230120090207/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
101;https://web.archive.org/web/20230120090207/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
102;https://web.archive.org/web/20230120090207/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
103;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
104;https://archive.org/details/radio;list index out of range
105;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
106;https://web.archive.org/web/20230120101811/https://www.skysports.com/share/12790696;list index out of range
107;https://web.archive.org/web/20230120101811/https://www.skysports.com/share/12790526;list index out of range
108;https://web.archive.org/web/20230120101811/https://www.skysports.com/share/12790589;list index out of range
109;https://web.archive.org/web/20230120101811/https://www.facebook.com/skynews;list index out of range
110;https://web.archive.org/web/20230120101811/https://twitter.com/SkyNews;list index out of range
111;https://web.archive.org/web/20230120101811/https://www.youtube.com/user/skynews;list index out of range
112;https://web.archive.org/web/20230120101811/https://www.instagram.com/skynews/;list index out of range
113;https://web.archive.org/web/20230120101811/https://www.sky.com/watch/channel/sky-one;list index out of range
114;https://web.archive.org/web/20230120101811/https://www.sky.com/watch/channel/sky-witness;list index out of range
115;https://web.archive.org/web/20230120101811/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
116;https://web.archive.org/web/20230120101811/https://www.sky.com/watch/channel/sky-arts;list index out of range
117;https://web.archive.org/web/20230120101811/https://www.sky.com/watch/channel/sky-cinema;list index out of range
118;https://web.archive.org/web/20230120101811/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
119;https://web.archive.org/web/20230120101811/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
120;https://web.archive.org/web/20230120101811/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
121;https://web.archive.org/web/20230120104740/https://www.skysports.com/share/12790696;list index out of range
122;https://web.archive.org/web/20230120104740/https://www.skysports.com/share/12790749;list index out of range
123;https://web.archive.org/web/20230120104740/https://www.skysports.com/share/12790589;list index out of range
124;https://web.archive.org/web/20230120104740/https://www.facebook.com/skynews;list index out of range
125;https://web.archive.org/web/20230120104740/https://twitter.com/SkyNews;list index out of range
126;https://web.archive.org/web/20230120104740/https://www.youtube.com/user/skynews;list index out of range
127;https://web.archive.org/web/20230120104740/https://www.instagram.com/skynews/;list index out of range
128;https://web.archive.org/web/20230120104740/https://www.sky.com/watch/channel/sky-one;list index out of range
129;https://web.archive.org/web/20230120104740/https://www.sky.com/watch/channel/sky-witness;list index out of range
130;https://web.archive.org/web/20230120104740/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
131;https://web.archive.org/web/20230120104740/https://www.sky.com/watch/channel/sky-arts;list index out of range
132;https://web.archive.org/web/20230120104740/https://www.sky.com/watch/channel/sky-cinema;list index out of range
133;https://web.archive.org/web/20230120104740/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
134;https://web.archive.org/web/20230120104740/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
135;https://web.archive.org/web/20230120104740/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
136;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
137;https://archive.org/details/radio;list index out of range
138;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
139;https://web.archive.org/web/20230120110230/http://news.sky.com/video/jacinda-ardern-deeply-humbled-by-public-response-to-her-decision-to-step-down-as-new-zealands-pm-12790792;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120110230/http://news.sky.com/video/jacinda-ardern-deeply-humbled-by-public-response-to-her-decision-to-step-down-as-new-zealands-pm-12790792 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120110230/http://news.sky.com/video/jacinda-ardern-deeply-humbled-by-public-response-to-her-decision-to-step-down-as-new-zealands-pm-12790792
140;https://web.archive.org/web/20230120110230/https://www.skysports.com/share/12790696;list index out of range
141;https://web.archive.org/web/20230120110230/https://www.skysports.com/share/12790749;list index out of range
142;https://web.archive.org/web/20230120110230/https://www.skysports.com/share/12790589;list index out of range
143;https://web.archive.org/web/20230120110230/https://www.facebook.com/skynews;list index out of range
144;https://web.archive.org/web/20230120110230/https://twitter.com/SkyNews;list index out of range
145;https://web.archive.org/web/20230120110230/https://www.youtube.com/user/skynews;list index out of range
146;https://web.archive.org/web/20230120110230/https://www.instagram.com/skynews/;list index out of range
147;https://web.archive.org/web/20230120110230/https://www.sky.com/watch/channel/sky-one;list index out of range
148;https://web.archive.org/web/20230120110230/https://www.sky.com/watch/channel/sky-witness;list index out of range
149;https://web.archive.org/web/20230120110230/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
150;https://web.archive.org/web/20230120110230/https://www.sky.com/watch/channel/sky-arts;list index out of range
151;https://web.archive.org/web/20230120110230/https://www.sky.com/watch/channel/sky-cinema;list index out of range
152;https://web.archive.org/web/20230120110230/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
153;https://web.archive.org/web/20230120110230/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
154;https://web.archive.org/web/20230120110230/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
155;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
156;https://archive.org/details/radio;list index out of range
157;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
158;https://web.archive.org/web/20230120115020/https://www.skysports.com/share/12790696;list index out of range
159;https://web.archive.org/web/20230120115020/https://www.skysports.com/share/12790749;list index out of range
160;https://web.archive.org/web/20230120115020/https://www.skysports.com/share/12790589;list index out of range
161;https://web.archive.org/web/20230120115020/https://www.facebook.com/skynews;list index out of range
162;https://web.archive.org/web/20230120115020/https://twitter.com/SkyNews;list index out of range
163;https://web.archive.org/web/20230120115020/https://www.youtube.com/user/skynews;list index out of range
164;https://web.archive.org/web/20230120115020/https://www.instagram.com/skynews/;list index out of range
165;https://web.archive.org/web/20230120115020/https://www.sky.com/watch/channel/sky-one;list index out of range
166;https://web.archive.org/web/20230120115020/https://www.sky.com/watch/channel/sky-witness;list index out of range
167;https://web.archive.org/web/20230120115020/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
168;https://web.archive.org/web/20230120115020/https://www.sky.com/watch/channel/sky-arts;list index out of range
169;https://web.archive.org/web/20230120115020/https://www.sky.com/watch/channel/sky-cinema;list index out of range
170;https://web.archive.org/web/20230120115020/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
171;https://web.archive.org/web/20230120115020/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
172;https://web.archive.org/web/20230120115020/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
173;https://web.archive.org/web/20230120120224/https://www.skysports.com/share/12790696;list index out of range
174;https://web.archive.org/web/20230120120224/https://www.skysports.com/share/12790749;list index out of range
175;https://web.archive.org/web/20230120120224/https://www.skysports.com/share/12790589;list index out of range
176;https://web.archive.org/web/20230120120224/https://www.facebook.com/skynews;list index out of range
177;https://web.archive.org/web/20230120120224/https://twitter.com/SkyNews;list index out of range
178;https://web.archive.org/web/20230120120224/https://www.youtube.com/user/skynews;list index out of range
179;https://web.archive.org/web/20230120120224/https://www.instagram.com/skynews/;list index out of range
180;https://web.archive.org/web/20230120120224/https://www.sky.com/watch/channel/sky-one;list index out of range
181;https://web.archive.org/web/20230120120224/https://www.sky.com/watch/channel/sky-witness;list index out of range
182;https://web.archive.org/web/20230120120224/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
183;https://web.archive.org/web/20230120120224/https://www.sky.com/watch/channel/sky-arts;list index out of range
184;https://web.archive.org/web/20230120120224/https://www.sky.com/watch/channel/sky-cinema;list index out of range
185;https://web.archive.org/web/20230120120224/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
186;https://web.archive.org/web/20230120120224/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
187;https://web.archive.org/web/20230120120224/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
188;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
189;https://archive.org/details/radio;list index out of range
190;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
191;https://web.archive.org/web/20230120121735/http://news.sky.com/story/dani-alves-brazil-star-arrested-in-spain-over-alleged-nightclub-sexual-assault-12790945;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120121735/http://news.sky.com/story/dani-alves-brazil-star-arrested-in-spain-over-alleged-nightclub-sexual-assault-12790945 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120121735/http://news.sky.com/story/dani-alves-brazil-star-arrested-in-spain-over-alleged-nightclub-sexual-assault-12790945
192;https://web.archive.org/web/20230120121735/https://www.skysports.com/share/12790696;list index out of range
193;https://web.archive.org/web/20230120121735/https://www.skysports.com/share/12790749;list index out of range
194;https://web.archive.org/web/20230120121735/https://www.skysports.com/share/12790589;list index out of range
195;https://web.archive.org/web/20230120121735/https://www.facebook.com/skynews;list index out of range
196;https://web.archive.org/web/20230120121735/https://twitter.com/SkyNews;list index out of range
197;https://web.archive.org/web/20230120121735/https://www.youtube.com/user/skynews;list index out of range
198;https://web.archive.org/web/20230120121735/https://www.instagram.com/skynews/;list index out of range
199;https://web.archive.org/web/20230120121735/https://www.sky.com/watch/channel/sky-one;list index out of range
200;https://web.archive.org/web/20230120121735/https://www.sky.com/watch/channel/sky-witness;list index out of range
201;https://web.archive.org/web/20230120121735/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
202;https://web.archive.org/web/20230120121735/https://www.sky.com/watch/channel/sky-arts;list index out of range
203;https://web.archive.org/web/20230120121735/https://www.sky.com/watch/channel/sky-cinema;list index out of range
204;https://web.archive.org/web/20230120121735/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
205;https://web.archive.org/web/20230120121735/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
206;https://web.archive.org/web/20230120121735/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
207;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
208;https://archive.org/details/radio;list index out of range
209;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
210;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
211;https://archive.org/details/radio;list index out of range
212;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
213;https://web.archive.org/web/20230120141709/http://news.sky.com/story/rugby-tackling-thousands-sign-petition-criticising-rugby-chiefs-for-amateur-game-ban-on-above-waist-challenges-12790857;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120141709/http://news.sky.com/story/rugby-tackling-thousands-sign-petition-criticising-rugby-chiefs-for-amateur-game-ban-on-above-waist-challenges-12790857 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120141709/http://news.sky.com/story/rugby-tackling-thousands-sign-petition-criticising-rugby-chiefs-for-amateur-game-ban-on-above-waist-challenges-12790857
214;https://web.archive.org/web/20230120141709/http://news.sky.com/story/student-pleads-not-guilty-to-threatening-behaviour-after-eggs-thrown-at-king-12790964;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120141709/http://news.sky.com/story/student-pleads-not-guilty-to-threatening-behaviour-after-eggs-thrown-at-king-12790964 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120141709/http://news.sky.com/story/student-pleads-not-guilty-to-threatening-behaviour-after-eggs-thrown-at-king-12790964
215;https://web.archive.org/web/20230120141709/http://news.sky.com/story/church-of-england-apologises-for-shameful-treatment-of-lgbtqi-people-12790949;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120141709/http://news.sky.com/story/church-of-england-apologises-for-shameful-treatment-of-lgbtqi-people-12790949 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120141709/http://news.sky.com/story/church-of-england-apologises-for-shameful-treatment-of-lgbtqi-people-12790949
216;https://web.archive.org/web/20230120141709/http://news.sky.com/story/medical-cannabis-company-hilltop-leaf-secures-2m-investment-to-expand-into-commercial-sales-12790977;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20230120141709/http://news.sky.com/story/medical-cannabis-company-hilltop-leaf-secures-2m-investment-to-expand-into-commercial-sales-12790977 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20230120141709/http://news.sky.com/story/medical-cannabis-company-hilltop-leaf-secures-2m-investment-to-expand-into-commercial-sales-12790977
217;https://web.archive.org/web/20230120141709/https://www.skysports.com/share/12789527;list index out of range
218;https://web.archive.org/web/20230120141709/https://www.skysports.com/share/12790696;list index out of range
219;https://web.archive.org/web/20230120141709/https://www.skysports.com/share/12790898;list index out of range
220;https://web.archive.org/web/20230120141709/https://www.facebook.com/skynews;list index out of range
221;https://web.archive.org/web/20230120141709/https://twitter.com/SkyNews;list index out of range
222;https://web.archive.org/web/20230120141709/https://www.youtube.com/user/skynews;list index out of range
223;https://web.archive.org/web/20230120141709/https://www.instagram.com/skynews/;list index out of range
224;https://web.archive.org/web/20230120141709/https://www.sky.com/watch/channel/sky-one;list index out of range
225;https://web.archive.org/web/20230120141709/https://www.sky.com/watch/channel/sky-witness;list index out of range
226;https://web.archive.org/web/20230120141709/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
227;https://web.archive.org/web/20230120141709/https://www.sky.com/watch/channel/sky-arts;list index out of range
228;https://web.archive.org/web/20230120141709/https://www.sky.com/watch/channel/sky-cinema;list index out of range
229;https://web.archive.org/web/20230120141709/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
230;https://web.archive.org/web/20230120141709/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
231;https://web.archive.org/web/20230120141709/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
232;https://blog.archive.org/2023/03/25/the-fight-continues/;list index out of range
233;https://archive.org/details/radio;list index out of range
234;https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/;list index out of range
235;https://web.archive.org/web/20230120144736/https://www.skysports.com/share/12791035;list index out of range
236;https://web.archive.org/web/20230120144736/https://www.skysports.com/share/12790898;list index out of range
237;https://web.archive.org/web/20230120144736/https://www.skysports.com/share/12507208;list index out of range
238;https://web.archive.org/web/20230120144736/https://www.facebook.com/skynews;list index out of range
239;https://web.archive.org/web/20230120144736/https://twitter.com/SkyNews;list index out of range
240;https://web.archive.org/web/20230120144736/https://www.youtube.com/user/skynews;list index out of range
241;https://web.archive.org/web/20230120144736/https://www.instagram.com/skynews/;list index out of range
242;https://web.archive.org/web/20230120144736/https://www.sky.com/watch/channel/sky-one;list index out of range
243;https://web.archive.org/web/20230120144736/https://www.sky.com/watch/channel/sky-witness;list index out of range
244;https://web.archive.org/web/20230120144736/https://www.sky.com/watch/channel/sky-atlantic;list index out of range
245;https://web.archive.org/web/20230120144736/https://www.sky.com/watch/channel/sky-arts;list index out of range
246;https://web.archive.org/web/20230120144736/https://www.sky.com/watch/channel/sky-cinema;list index out of range
247;https://web.archive.org/web/20230120144736/https://www.skygroup.sky/corporate/bigger-picture;list index out of range
248;https://web.archive.org/web/20230120144736/https://www.sky.com/help/articles/skycom-terms-and-conditions;list index out of range
249;https://web.archive.org/web/20230120144736/https://www.sky.com/help/articles/sky-privacy-and-cookies-notice;list index out of range
