;Url;Error
10;https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-scientists-in-thailand-using-tobacco-leaves-to-develop-plant-based-vaccine-to-fight-omicron-12502577;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/covid-19-scientists-in-thailand-using-tobacco-leaves-to-develop-plant-based-vaccine-to-fight-omicron-12502577 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-scientists-in-thailand-using-tobacco-leaves-to-develop-plant-based-vaccine-to-fight-omicron-12502577
11;https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-risk-of-hospitalisation-with-omicron-appears-to-be-two-thirds-lower-than-with-delta-scotland-study-suggests-12502277;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/covid-risk-of-hospitalisation-with-omicron-appears-to-be-two-thirds-lower-than-with-delta-scotland-study-suggests-12502277 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-risk-of-hospitalisation-with-omicron-appears-to-be-two-thirds-lower-than-with-delta-scotland-study-suggests-12502277
12;https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-impact-of-lockdown-on-childrens-development-will-last-for-years-and-years-12500806;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/covid-19-impact-of-lockdown-on-childrens-development-will-last-for-years-and-years-12500806 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-impact-of-lockdown-on-childrens-development-will-last-for-years-and-years-12500806
13;https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-government-advisers-recommend-jab-for-vulnerable-five-to-11-year-olds-12502122;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/covid-19-government-advisers-recommend-jab-for-vulnerable-five-to-11-year-olds-12502122 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-government-advisers-recommend-jab-for-vulnerable-five-to-11-year-olds-12502122
14;https://web.archive.org/web/20220101000713/https://news.sky.com/story/covid-19-record-number-of-daily-cases-detected-in-uk-but-could-the-real-number-be-thousands-higher-12502283;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/https://news.sky.com/story/covid-19-record-number-of-daily-cases-detected-in-uk-but-could-the-real-number-be-thousands-higher-12502283 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/https://news.sky.com/story/covid-19-record-number-of-daily-cases-detected-in-uk-but-could-the-real-number-be-thousands-higher-12502283
15;https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-and-omicron-rise-how-are-countries-around-the-world-responding-to-the-increasing-cases-12500705;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/covid-19-and-omicron-rise-how-are-countries-around-the-world-responding-to-the-increasing-cases-12500705 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/covid-19-and-omicron-rise-how-are-countries-around-the-world-responding-to-the-increasing-cases-12500705
16;https://web.archive.org/web/20220101000713/https://news.sky.com/story/omicron-what-do-covid-hospitalisation-figures-in-london-tell-us-about-how-severe-the-new-variant-is-12501451;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/https://news.sky.com/story/omicron-what-do-covid-hospitalisation-figures-in-london-tell-us-about-how-severe-the-new-variant-is-12501451 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/https://news.sky.com/story/omicron-what-do-covid-hospitalisation-figures-in-london-tell-us-about-how-severe-the-new-variant-is-12501451
17;https://web.archive.org/web/20220101000713/http://news.sky.com/story/booster-vaccine-programmes-likely-to-prolong-the-pandemic-who-chief-warns-12502269;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/story/booster-vaccine-programmes-likely-to-prolong-the-pandemic-who-chief-warns-12502269 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/story/booster-vaccine-programmes-likely-to-prolong-the-pandemic-who-chief-warns-12502269
18;https://web.archive.org/web/20220101000713/http://news.sky.com/video/usa-snow-laden-tree-falls-onto-parked-truck-12506979;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/usa-snow-laden-tree-falls-onto-parked-truck-12506979 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/usa-snow-laden-tree-falls-onto-parked-truck-12506979
19;https://web.archive.org/web/20220101000713/http://news.sky.com/video/betty-white-meeting-her-waxwork-model-in-2012-12506969;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/betty-white-meeting-her-waxwork-model-in-2012-12506969 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/betty-white-meeting-her-waxwork-model-in-2012-12506969
20;https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-eve-nye-celebrations-in-pyongyang-and-hong-kong-12506940;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/new-years-eve-nye-celebrations-in-pyongyang-and-hong-kong-12506940 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-eve-nye-celebrations-in-pyongyang-and-hong-kong-12506940
21;https://web.archive.org/web/20220101000713/http://news.sky.com/video/colorado-wildfires-homes-set-ablaze-as-urban-wildfire-streaks-through-colorado-12506980;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/colorado-wildfires-homes-set-ablaze-as-urban-wildfire-streaks-through-colorado-12506980 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/colorado-wildfires-homes-set-ablaze-as-urban-wildfire-streaks-through-colorado-12506980
22;https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-honours-tobias-weller-honoured-for-fundraising-during-covid-pandemic-12506953;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/new-years-honours-tobias-weller-honoured-for-fundraising-during-covid-pandemic-12506953 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-honours-tobias-weller-honoured-for-fundraising-during-covid-pandemic-12506953
23;https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-eve-celebrations-in-taiwan-and-thailand-12506967;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=7) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/new-years-eve-celebrations-in-taiwan-and-thailand-12506967
24;https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-health-secretarys-advice-for-nye-celebrations-12506931;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/covid-19-health-secretarys-advice-for-nye-celebrations-12506931 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-health-secretarys-advice-for-nye-celebrations-12506931
25;https://web.archive.org/web/20220101000713/http://news.sky.com/video/australia-celebrates-nye-with-fireworks-extravaganza-12506803;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/australia-celebrates-nye-with-fireworks-extravaganza-12506803 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/australia-celebrates-nye-with-fireworks-extravaganza-12506803
26;https://web.archive.org/web/20220101000713/http://news.sky.com/video/colorado-wildfires-motorist-drives-through-smoke-and-flames-12506646;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=7) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/colorado-wildfires-motorist-drives-through-smoke-and-flames-12506646
27;https://web.archive.org/web/20220101000713/http://news.sky.com/video/cristiano-ronaldo-another-questionable-statue-of-manchester-united-footballer-revealed-in-india-12505866;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=7) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/cristiano-ronaldo-another-questionable-statue-of-manchester-united-footballer-revealed-in-india-12505866
28;https://web.archive.org/web/20220101000713/http://news.sky.com/video/burst-dams-in-brazil-still-causing-chaos-days-after-incident-12505593;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/burst-dams-in-brazil-still-causing-chaos-days-after-incident-12505593 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/burst-dams-in-brazil-still-causing-chaos-days-after-incident-12505593
29;https://web.archive.org/web/20220101000713/http://news.sky.com/video/timelapse-shows-record-level-snow-building-up-in-california-garden-12505572;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/timelapse-shows-record-level-snow-building-up-in-california-garden-12505572 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/timelapse-shows-record-level-snow-building-up-in-california-garden-12505572
30;https://web.archive.org/web/20220101000713/http://news.sky.com/video/canada-in-extreme-snow-whiteout-as-temperatures-plummet-12504506;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/canada-in-extreme-snow-whiteout-as-temperatures-plummet-12504506 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/canada-in-extreme-snow-whiteout-as-temperatures-plummet-12504506
31;https://web.archive.org/web/20220101000713/http://news.sky.com/video/watch-boiling-water-instantly-freeze-in-canada-12504462;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/watch-boiling-water-instantly-freeze-in-canada-12504462 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/watch-boiling-water-instantly-freeze-in-canada-12504462
32;https://web.archive.org/web/20220101000713/http://news.sky.com/video/floods-hit-brazil-after-heavy-rain-causes-two-dams-to-fail-12504432;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/floods-hit-brazil-after-heavy-rain-causes-two-dams-to-fail-12504432 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/floods-hit-brazil-after-heavy-rain-causes-two-dams-to-fail-12504432
33;https://web.archive.org/web/20220101000713/http://news.sky.com/video/square-video-australia-bushfires-001-mp4-12504449;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/square-video-australia-bushfires-001-mp4-12504449 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/square-video-australia-bushfires-001-mp4-12504449
34;https://web.archive.org/web/20220101000713/http://news.sky.com/video/typhoon-rai-batters-church-during-mass-in-philippines-12501231;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/typhoon-rai-batters-church-during-mass-in-philippines-12501231 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/typhoon-rai-batters-church-during-mass-in-philippines-12501231
35;https://web.archive.org/web/20220101000713/http://news.sky.com/video/mudslide-destroys-bolivian-bridge-and-thoroughfare-12501153;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/mudslide-destroys-bolivian-bridge-and-thoroughfare-12501153 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/mudslide-destroys-bolivian-bridge-and-thoroughfare-12501153
36;https://web.archive.org/web/20220101000713/http://news.sky.com/video/benedict-cumberbatch-says-louis-wain-role-gave-him-permission-to-say-no-12498053;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/benedict-cumberbatch-says-louis-wain-role-gave-him-permission-to-say-no-12498053 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/benedict-cumberbatch-says-louis-wain-role-gave-him-permission-to-say-no-12498053
37;https://web.archive.org/web/20220101000713/http://news.sky.com/video/lucy-powell-social-media-anti-vax-misinformation-matter-of-life-or-death-12506221;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/lucy-powell-social-media-anti-vax-misinformation-matter-of-life-or-death-12506221 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/lucy-powell-social-media-anti-vax-misinformation-matter-of-life-or-death-12506221
38;https://web.archive.org/web/20220101000713/http://news.sky.com/video/actor-jason-isaacs-on-why-he-chose-to-star-in-mass-12506139;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/actor-jason-isaacs-on-why-he-chose-to-star-in-mass-12506139 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/actor-jason-isaacs-on-why-he-chose-to-star-in-mass-12506139
39;https://web.archive.org/web/20220101000713/http://news.sky.com/video/rising-costs-i-cant-afford-to-give-my-grandchild-a-gift-12505927;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/rising-costs-i-cant-afford-to-give-my-grandchild-a-gift-12505927 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/rising-costs-i-cant-afford-to-give-my-grandchild-a-gift-12505927
40;https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-prime-minister-boris-johnson-warns-majority-of-icu-patients-are-not-boosted-12505646;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/covid-19-prime-minister-boris-johnson-warns-majority-of-icu-patients-are-not-boosted-12505646 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-prime-minister-boris-johnson-warns-majority-of-icu-patients-are-not-boosted-12505646
41;https://web.archive.org/web/20220101000713/http://news.sky.com/video/cushion-rising-cost-of-living-by-cutting-fuel-vat-says-labour-12505556;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/cushion-rising-cost-of-living-by-cutting-fuel-vat-says-labour-12505556 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/cushion-rising-cost-of-living-by-cutting-fuel-vat-says-labour-12505556
42;https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-restaurants-have-been-pretty-full-says-health-minister-12505205;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/covid-19-restaurants-have-been-pretty-full-says-health-minister-12505205 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-restaurants-have-been-pretty-full-says-health-minister-12505205
43;https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-last-weeks-of-december-were-a-stealth-lockdown-says-chef-proprietor-12505225;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/covid-19-last-weeks-of-december-were-a-stealth-lockdown-says-chef-proprietor-12505225 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/covid-19-last-weeks-of-december-were-a-stealth-lockdown-says-chef-proprietor-12505225
44;https://web.archive.org/web/20220101000713/http://news.sky.com/video/an-absolutely-diabolical-performance-from-the-england-cricket-team-says-former-player-12505056;Article `download()` failed with HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220101000713/http://news.sky.com/video/an-absolutely-diabolical-performance-from-the-england-cricket-team-says-former-player-12505056 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) on URL https://web.archive.org/web/20220101000713/http://news.sky.com/video/an-absolutely-diabolical-performance-from-the-england-cricket-team-says-former-player-12505056
