;cdx_url
132;https://web.archive.org/web/20230101192915/https://www.bbc.com/
133;https://web.archive.org/web/20230101193911/https://www.bbc.com/
134;https://web.archive.org/web/20230101194912/https://www.bbc.com/
135;https://web.archive.org/web/20230101195919/https://www.bbc.com/
136;https://web.archive.org/web/20230101200927/https://www.bbc.com/
137;https://web.archive.org/web/20230101201950/https://www.bbc.com/
138;https://web.archive.org/web/20230101203257/http://bbc.com/
139;https://web.archive.org/web/20230101203908/https://www.bbc.com/
140;https://web.archive.org/web/20230101204921/https://www.bbc.com/
141;https://web.archive.org/web/20230101210918/https://www.bbc.com/
142;https://web.archive.org/web/20230101212003/https://www.bbc.com/
143;https://web.archive.org/web/20230101212531/https://www.bbc.com/
144;https://web.archive.org/web/20230101212818/http://bbc.com/
145;https://web.archive.org/web/20230101212836/https://www.bbc.com/
146;https://web.archive.org/web/20230101212920/https://www.bbc.com/
147;https://web.archive.org/web/20230101213917/https://www.bbc.com/
148;https://web.archive.org/web/20230101214914/https://www.bbc.com/
149;https://web.archive.org/web/20230101215920/https://www.bbc.com/
150;https://web.archive.org/web/20230101220918/https://www.bbc.com/
151;https://web.archive.org/web/20230101221950/https://www.bbc.com/
152;https://web.archive.org/web/20230101223931/https://www.bbc.com/
153;https://web.archive.org/web/20230101225137/https://www.bbc.com/
154;https://web.archive.org/web/20230101230922/https://www.bbc.com/
155;https://web.archive.org/web/20230101230927/https://www.bbc.com/
156;https://web.archive.org/web/20230101232927/https://www.bbc.com/
157;https://web.archive.org/web/20230101234928/https://www.bbc.com/
158;https://web.archive.org/web/20230101235928/https://www.bbc.com/
159;https://web.archive.org/web/20230102000841/https://www.bbc.com/
160;https://web.archive.org/web/20230102000922/https://www.bbc.com/
161;https://web.archive.org/web/20230102002042/https://www.bbc.com/
162;https://web.archive.org/web/20230102003939/https://www.bbc.com/
163;https://web.archive.org/web/20230102004932/https://www.bbc.com/
164;https://web.archive.org/web/20230102005925/https://www.bbc.com/
165;https://web.archive.org/web/20230102011916/https://www.bbc.com/
166;https://web.archive.org/web/20230102012929/https://www.bbc.com/
167;https://web.archive.org/web/20230102013630/https://www.bbc.com/
168;https://web.archive.org/web/20230102014253/https://www.bbc.com/
169;https://web.archive.org/web/20230102020143/https://www.bbc.com/
170;https://web.archive.org/web/20230102021027/https://www.bbc.com/
171;https://web.archive.org/web/20230102021953/https://www.bbc.com/
172;https://web.archive.org/web/20230102022917/https://www.bbc.com/
173;https://web.archive.org/web/20230102023902/https://www.bbc.com/
174;https://web.archive.org/web/20230102030923/https://www.bbc.com/
175;https://web.archive.org/web/20230102032249/https://www.bbc.com/
176;https://web.archive.org/web/20230102032914/https://www.bbc.com/
177;https://web.archive.org/web/20230102033900/https://www.bbc.com/
178;https://web.archive.org/web/20230102035903/https://www.bbc.com/
179;https://web.archive.org/web/20230102040944/https://www.bbc.com/
180;https://web.archive.org/web/20230102041948/https://www.bbc.com/
181;https://web.archive.org/web/20230102043612/https://www.bbc.com/
182;https://web.archive.org/web/20230102043905/https://www.bbc.com/
183;https://web.archive.org/web/20230102044403/https://www.bbc.com/
184;https://web.archive.org/web/20230102045117/https://www.bbc.com/
185;https://web.archive.org/web/20230102045227/https://www.bbc.com/
186;https://web.archive.org/web/20230102050003/https://www.bbc.com/
187;https://web.archive.org/web/20230102050941/https://www.bbc.com/
188;https://web.archive.org/web/20230102052753/https://www.bbc.com/
189;https://web.archive.org/web/20230102052924/https://www.bbc.com/
190;https://web.archive.org/web/20230102054928/https://www.bbc.com/
191;https://web.archive.org/web/20230102063219/https://www.bbc.com/
192;https://web.archive.org/web/20230102063651/http://bbc.com/
193;https://web.archive.org/web/20230102063930/https://www.bbc.com/
194;https://web.archive.org/web/20230102064913/https://www.bbc.com/
195;https://web.archive.org/web/20230102070202/https://www.bbc.com/
196;https://web.archive.org/web/20230102070959/https://www.bbc.com/
197;https://web.archive.org/web/20230102071930/https://www.bbc.com/
198;https://web.archive.org/web/20230102072955/https://www.bbc.com/
199;https://web.archive.org/web/20230102073938/https://www.bbc.com/
200;https://web.archive.org/web/20230102075304/http://bbc.com/
201;https://web.archive.org/web/20230102075430/https://www.bbc.com/
202;https://web.archive.org/web/20230102075929/https://www.bbc.com/
203;https://web.archive.org/web/20230102081228/http://bbc.com/
204;https://web.archive.org/web/20230102081232/https://www.bbc.com/
205;https://web.archive.org/web/20230102081908/https://www.bbc.com/
206;https://web.archive.org/web/20230102082458/https://www.bbc.com/
207;https://web.archive.org/web/20230102082904/https://www.bbc.com/
208;https://web.archive.org/web/20230102083352/http://www.bbc.com/
209;https://web.archive.org/web/20230102083353/https://www.bbc.com/
210;https://web.archive.org/web/20230102083756/https://www.bbc.com/
211;https://web.archive.org/web/20230102083919/https://www.bbc.com/
212;https://web.archive.org/web/20230102084905/https://www.bbc.com/
213;https://web.archive.org/web/20230102090015/https://www.bbc.com/
214;https://web.archive.org/web/20230102091938/https://www.bbc.com/
215;https://web.archive.org/web/20230102092944/https://www.bbc.com/
216;https://web.archive.org/web/20230102093920/https://www.bbc.com/
217;https://web.archive.org/web/20230102095930/https://www.bbc.com/
218;https://web.archive.org/web/20230102100920/https://www.bbc.com/
219;https://web.archive.org/web/20230102101245/https://www.bbc.com/
220;https://web.archive.org/web/20230102102152/https://www.bbc.com/
221;https://web.archive.org/web/20230102103926/https://www.bbc.com/
222;https://web.archive.org/web/20230102104912/https://www.bbc.com/
223;https://web.archive.org/web/20230102105319/https://www.bbc.com/
224;https://web.archive.org/web/20230102110539/https://www.bbc.com/
225;https://web.archive.org/web/20230102110917/https://www.bbc.com/
226;https://web.archive.org/web/20230102111923/https://www.bbc.com/
227;https://web.archive.org/web/20230102112426/https://www.bbc.com/
228;https://web.archive.org/web/20230102113321/https://www.bbc.com/
229;https://web.archive.org/web/20230102115036/https://www.bbc.com/
230;https://web.archive.org/web/20230102115500/http://www.bbc.com/
231;https://web.archive.org/web/20230102115501/https://www.bbc.com/
232;https://web.archive.org/web/20230102115940/https://www.bbc.com/
233;https://web.archive.org/web/20230102120909/https://www.bbc.com/
234;https://web.archive.org/web/20230102120946/https://www.bbc.com/
235;https://web.archive.org/web/20230102121906/https://www.bbc.com/
236;https://web.archive.org/web/20230102123004/https://www.bbc.com/
237;https://web.archive.org/web/20230102123902/https://www.bbc.com/
238;https://web.archive.org/web/20230102124945/https://www.bbc.com/
239;https://web.archive.org/web/20230102125924/https://www.bbc.com/
240;https://web.archive.org/web/20230102130121/http://bbc.com/
241;https://web.archive.org/web/20230102130131/https://www.bbc.com/
242;https://web.archive.org/web/20230102130413/https://www.bbc.com/
243;https://web.archive.org/web/20230102130918/https://www.bbc.com/
244;https://web.archive.org/web/20230102133505/https://www.bbc.com/
245;https://web.archive.org/web/20230102133937/https://www.bbc.com/
246;https://web.archive.org/web/20230102134934/https://www.bbc.com/
247;https://web.archive.org/web/20230102135934/https://www.bbc.com/
248;https://web.archive.org/web/20230102140835/https://www.bbc.com/
249;https://web.archive.org/web/20230102140928/https://www.bbc.com/
250;https://web.archive.org/web/20230102141050/http://bbc.com/
251;https://web.archive.org/web/20230102142028/https://www.bbc.com/
252;https://web.archive.org/web/20230102142918/https://www.bbc.com/
253;https://web.archive.org/web/20230102143907/https://www.bbc.com/
254;https://web.archive.org/web/20230102145952/https://www.bbc.com/
255;https://web.archive.org/web/20230102151042/https://www.bbc.com/
256;https://web.archive.org/web/20230102151917/https://www.bbc.com/
257;https://web.archive.org/web/20230102152958/https://www.bbc.com/
258;https://web.archive.org/web/20230102153953/https://www.bbc.com/
259;https://web.archive.org/web/20230102154000/https://www.bbc.com/
260;https://web.archive.org/web/20230102154503/https://www.bbc.com/
261;https://web.archive.org/web/20230102154914/https://www.bbc.com/
262;https://web.archive.org/web/20230102155930/https://www.bbc.com/
263;https://web.archive.org/web/20230102160911/https://www.bbc.com/
264;https://web.archive.org/web/20230102160914/https://www.bbc.com/
265;https://web.archive.org/web/20230102161908/https://www.bbc.com/
266;https://web.archive.org/web/20230102162939/https://www.bbc.com/
267;https://web.archive.org/web/20230102163952/https://www.bbc.com/
268;https://web.archive.org/web/20230102164252/https://www.bbc.com/
269;https://web.archive.org/web/20230102164938/https://www.bbc.com/
270;https://web.archive.org/web/20230102165916/https://www.bbc.com/
271;https://web.archive.org/web/20230102171010/https://www.bbc.com/
272;https://web.archive.org/web/20230102173030/https://www.bbc.com/
273;https://web.archive.org/web/20230102173033/https://www.bbc.com/
274;https://web.archive.org/web/20230102173117/https://www.bbc.com/
275;https://web.archive.org/web/20230102173938/https://www.bbc.com/
276;https://web.archive.org/web/20230102174116/http://www.bbc.com/
277;https://web.archive.org/web/20230102174937/https://www.bbc.com/
278;https://web.archive.org/web/20230102175919/https://www.bbc.com/
279;https://web.archive.org/web/20230102180948/https://www.bbc.com/
280;https://web.archive.org/web/20230102180953/http://bbc.com/
281;https://web.archive.org/web/20230102181009/https://www.bbc.com/
282;https://web.archive.org/web/20230102181929/https://www.bbc.com/
283;https://web.archive.org/web/20230102182506/http://bbc.com/
284;https://web.archive.org/web/20230102182532/http://www.bbc.com/
285;https://web.archive.org/web/20230102182535/https://bbc.com/
286;https://web.archive.org/web/20230102182648/https://www.bbc.com/
287;https://web.archive.org/web/20230102182705/https://www.bbc.com/
288;https://web.archive.org/web/20230102182958/https://www.bbc.com/
289;https://web.archive.org/web/20230102184005/https://www.bbc.com/
290;https://web.archive.org/web/20230102184102/http://bbc.com/
291;https://web.archive.org/web/20230102184145/http://www.bbc.com/
292;https://web.archive.org/web/20230102184547/https://www.bbc.com/
293;https://web.archive.org/web/20230102185009/https://www.bbc.com/
294;https://web.archive.org/web/20230102185228/https://bbc.com/
295;https://web.archive.org/web/20230102190035/https://www.bbc.com/
296;https://web.archive.org/web/20230102191005/https://www.bbc.com/
297;https://web.archive.org/web/20230102191212/https://www.bbc.com/
298;https://web.archive.org/web/20230102191917/https://www.bbc.com/
299;https://web.archive.org/web/20230102192925/https://www.bbc.com/
300;https://web.archive.org/web/20230102193913/https://www.bbc.com/
301;https://web.archive.org/web/20230102200228/https://www.bbc.com/
302;https://web.archive.org/web/20230102200337/https://www.bbc.com/
303;https://web.archive.org/web/20230102201017/https://www.bbc.com/
304;https://web.archive.org/web/20230102202127/https://www.bbc.com/
305;https://web.archive.org/web/20230102202922/https://www.bbc.com/
306;https://web.archive.org/web/20230102203958/https://www.bbc.com/
307;https://web.archive.org/web/20230102204235/http://bbc.com/
308;https://web.archive.org/web/20230102204922/https://www.bbc.com/
309;https://web.archive.org/web/20230102210715/https://www.bbc.com/
310;https://web.archive.org/web/20230102210916/https://www.bbc.com/
311;https://web.archive.org/web/20230102212102/https://www.bbc.com/
312;https://web.archive.org/web/20230102213946/https://www.bbc.com/
313;https://web.archive.org/web/20230102214348/https://www.bbc.com/
314;https://web.archive.org/web/20230102214907/https://www.bbc.com/
315;https://web.archive.org/web/20230102215826/http://bbc.com/
316;https://web.archive.org/web/20230102215915/https://www.bbc.com/
317;https://web.archive.org/web/20230102220916/https://www.bbc.com/
318;https://web.archive.org/web/20230102221926/https://www.bbc.com/
319;https://web.archive.org/web/20230102224050/https://www.bbc.com/
320;https://web.archive.org/web/20230102224903/https://www.bbc.com/
321;https://web.archive.org/web/20230102230910/https://www.bbc.com/
322;https://web.archive.org/web/20230102230912/https://www.bbc.com/
323;https://web.archive.org/web/20230102231915/https://www.bbc.com/
324;https://web.archive.org/web/20230102233121/https://www.bbc.com/
325;https://web.archive.org/web/20230102233809/https://www.bbc.com/
326;https://web.archive.org/web/20230102233926/https://www.bbc.com/
327;https://web.archive.org/web/20230102234917/https://www.bbc.com/
328;https://web.archive.org/web/20230102235933/https://www.bbc.com/
329;https://web.archive.org/web/20230103000922/https://www.bbc.com/
330;https://web.archive.org/web/20230103002804/https://www.bbc.com/
331;https://web.archive.org/web/20230103002939/https://www.bbc.com/
332;https://web.archive.org/web/20230103004921/https://www.bbc.com/
333;https://web.archive.org/web/20230103005938/https://www.bbc.com/
334;https://web.archive.org/web/20230103010212/https://www.bbc.com/
335;https://web.archive.org/web/20230103010941/https://www.bbc.com/
336;https://web.archive.org/web/20230103012055/https://www.bbc.com/
337;https://web.archive.org/web/20230103012951/https://www.bbc.com/
338;https://web.archive.org/web/20230103013918/https://www.bbc.com/
339;https://web.archive.org/web/20230103014904/https://www.bbc.com/
340;https://web.archive.org/web/20230103020916/https://www.bbc.com/
341;https://web.archive.org/web/20230103021015/http://bbc.com/
342;https://web.archive.org/web/20230103022007/https://www.bbc.com/
343;https://web.archive.org/web/20230103022316/https://www.bbc.com/
344;https://web.archive.org/web/20230103022957/https://www.bbc.com/
345;https://web.archive.org/web/20230103023720/https://www.bbc.com/
346;https://web.archive.org/web/20230103023927/https://www.bbc.com/
347;https://web.archive.org/web/20230103024912/https://www.bbc.com/
348;https://web.archive.org/web/20230103025223/http://www.bbc.com/
349;https://web.archive.org/web/20230103025938/https://www.bbc.com/
350;https://web.archive.org/web/20230103030923/https://www.bbc.com/
351;https://web.archive.org/web/20230103031941/https://www.bbc.com/
352;https://web.archive.org/web/20230103032914/https://www.bbc.com/
353;https://web.archive.org/web/20230103033915/https://www.bbc.com/
354;https://web.archive.org/web/20230103034941/https://www.bbc.com/
355;https://web.archive.org/web/20230103040321/https://www.bbc.com/
356;https://web.archive.org/web/20230103040907/https://www.bbc.com/
357;https://web.archive.org/web/20230103041907/https://www.bbc.com/
358;https://web.archive.org/web/20230103042925/https://www.bbc.com/
359;https://web.archive.org/web/20230103043920/https://www.bbc.com/
360;https://web.archive.org/web/20230103045102/https://www.bbc.com/
361;https://web.archive.org/web/20230103050009/https://www.bbc.com/
362;https://web.archive.org/web/20230103050929/https://www.bbc.com/
363;https://web.archive.org/web/20230103051942/https://www.bbc.com/
364;https://web.archive.org/web/20230103053227/https://www.bbc.com/
365;https://web.archive.org/web/20230103053350/https://www.bbc.com/
366;https://web.archive.org/web/20230103053454/http://bbc.com/
367;https://web.archive.org/web/20230103053553/https://www.bbc.com/
368;https://web.archive.org/web/20230103054122/https://www.bbc.com/
369;https://web.archive.org/web/20230103055016/https://www.bbc.com/
370;https://web.archive.org/web/20230103061222/https://www.bbc.com/
371;https://web.archive.org/web/20230103062925/https://www.bbc.com/
372;https://web.archive.org/web/20230103063116/https://www.bbc.com/
373;https://web.archive.org/web/20230103065033/https://www.bbc.com/
374;https://web.archive.org/web/20230103065918/https://www.bbc.com/
375;https://web.archive.org/web/20230103070138/https://www.bbc.com/
376;https://web.archive.org/web/20230103070907/https://www.bbc.com/
377;https://web.archive.org/web/20230103073938/https://www.bbc.com/
378;https://web.archive.org/web/20230103080943/https://www.bbc.com/
379;https://web.archive.org/web/20230103083312/https://www.bbc.com/
380;https://web.archive.org/web/20230103083903/https://www.bbc.com/
381;https://web.archive.org/web/20230103084945/https://www.bbc.com/
382;https://web.archive.org/web/20230103085016/http://bbc.com/
383;https://web.archive.org/web/20230103085020/https://www.bbc.com/
384;https://web.archive.org/web/20230103090132/http://www.bbc.com/
385;https://web.archive.org/web/20230103090133/https://www.bbc.com/
386;https://web.archive.org/web/20230103090904/https://www.bbc.com/
387;https://web.archive.org/web/20230103091944/https://www.bbc.com/
388;https://web.archive.org/web/20230103092200/https://www.bbc.com/
389;https://web.archive.org/web/20230103093308/https://www.bbc.com/
390;https://web.archive.org/web/20230103093949/https://www.bbc.com/
391;https://web.archive.org/web/20230103094332/https://www.bbc.com/
392;https://web.archive.org/web/20230103094920/https://www.bbc.com/
393;https://web.archive.org/web/20230103095921/https://www.bbc.com/
394;https://web.archive.org/web/20230103100933/https://www.bbc.com/
395;https://web.archive.org/web/20230103101424/https://www.bbc.com/
396;https://web.archive.org/web/20230103101935/https://www.bbc.com/
397;https://web.archive.org/web/20230103102917/https://www.bbc.com/
398;https://web.archive.org/web/20230103104930/https://www.bbc.com/
399;https://web.archive.org/web/20230103111607/https://www.bbc.com/
400;https://web.archive.org/web/20230103113423/https://www.bbc.com/
401;https://web.archive.org/web/20230103114531/https://www.bbc.com/
402;https://web.archive.org/web/20230103120447/https://www.bbc.com/
403;https://web.archive.org/web/20230103120605/https://www.bbc.com/
404;https://web.archive.org/web/20230103122050/https://www.bbc.com/
405;https://web.archive.org/web/20230103122926/https://www.bbc.com/
406;https://web.archive.org/web/20230103124906/https://www.bbc.com/
407;https://web.archive.org/web/20230103130900/http://www.bbc.com/
408;https://web.archive.org/web/20230103130900/https://www.bbc.com/
409;https://web.archive.org/web/20230103130914/https://www.bbc.com/
410;https://web.archive.org/web/20230103131913/https://www.bbc.com/
411;https://web.archive.org/web/20230103133024/https://www.bbc.com/
412;https://web.archive.org/web/20230103133851/https://www.bbc.com/
413;https://web.archive.org/web/20230103134952/https://www.bbc.com/
414;https://web.archive.org/web/20230103140934/https://www.bbc.com/
415;https://web.archive.org/web/20230103141135/https://www.bbc.com/
416;https://web.archive.org/web/20230103141918/https://www.bbc.com/
417;https://web.archive.org/web/20230103143921/https://www.bbc.com/
418;https://web.archive.org/web/20230103144151/https://www.bbc.com/
419;https://web.archive.org/web/20230103144153/https://www.bbc.com/
420;https://web.archive.org/web/20230103145921/https://www.bbc.com/
421;https://web.archive.org/web/20230103151916/https://www.bbc.com/
422;https://web.archive.org/web/20230103153955/https://www.bbc.com/
423;https://web.archive.org/web/20230103160005/https://www.bbc.com/
424;https://web.archive.org/web/20230103160925/https://www.bbc.com/
425;https://web.archive.org/web/20230103161936/https://www.bbc.com/
426;https://web.archive.org/web/20230103162918/https://www.bbc.com/
427;https://web.archive.org/web/20230103163921/https://www.bbc.com/
428;https://web.archive.org/web/20230103164903/https://www.bbc.com/
429;https://web.archive.org/web/20230103170017/https://www.bbc.com/
430;https://web.archive.org/web/20230103171059/http://www.bbc.com/
431;https://web.archive.org/web/20230103171101/https://www.bbc.com/
432;https://web.archive.org/web/20230103172101/https://www.bbc.com/
433;https://web.archive.org/web/20230103173851/https://www.bbc.com/
434;https://web.archive.org/web/20230103173908/https://www.bbc.com/
435;https://web.archive.org/web/20230103174946/https://www.bbc.com/
436;https://web.archive.org/web/20230103175921/https://www.bbc.com/
437;https://web.archive.org/web/20230103180920/https://www.bbc.com/
438;https://web.archive.org/web/20230103181940/https://www.bbc.com/
439;https://web.archive.org/web/20230103184551/https://www.bbc.com/
440;https://web.archive.org/web/20230103184939/https://www.bbc.com/
441;https://web.archive.org/web/20230103185422/https://www.bbc.com/
442;https://web.archive.org/web/20230103185848/http://bbc.com/
443;https://web.archive.org/web/20230103190002/http://www.bbc.com/
444;https://web.archive.org/web/20230103190044/https://www.bbc.com/
445;https://web.archive.org/web/20230103190448/http://bbc.com/
446;https://web.archive.org/web/20230103190449/http://www.bbc.com/
447;https://web.archive.org/web/20230103190451/https://bbc.com/
448;https://web.archive.org/web/20230103190454/https://www.bbc.com/
449;https://web.archive.org/web/20230103190949/https://www.bbc.com/
450;https://web.archive.org/web/20230103191943/https://www.bbc.com/
451;https://web.archive.org/web/20230103193309/http://bbc.com/
452;https://web.archive.org/web/20230103193929/https://www.bbc.com/
453;https://web.archive.org/web/20230103194535/https://www.bbc.com/
454;https://web.archive.org/web/20230103194927/https://www.bbc.com/
455;https://web.archive.org/web/20230103194953/http://www.bbc.com/
456;https://web.archive.org/web/20230103195920/https://www.bbc.com/
457;https://web.archive.org/web/20230103200811/https://www.bbc.com/
458;https://web.archive.org/web/20230103201313/https://www.bbc.com/
459;https://web.archive.org/web/20230103201909/https://www.bbc.com/
460;https://web.archive.org/web/20230103203005/https://www.bbc.com/
461;https://web.archive.org/web/20230103204106/https://www.bbc.com/
462;https://web.archive.org/web/20230103205844/https://www.bbc.com/
463;https://web.archive.org/web/20230103210034/https://www.bbc.com/
464;https://web.archive.org/web/20230103211118/https://www.bbc.com/
465;https://web.archive.org/web/20230103212926/https://www.bbc.com/
466;https://web.archive.org/web/20230103213528/https://www.bbc.com/
467;https://web.archive.org/web/20230103213945/https://www.bbc.com/
